detector,gps_start,family,aux_channel,max_coherence,peak_freq,significant,data_available,note,dsd_class,dsd_score,taxonomy_representation
L1,1378433340,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.3460222252689326,20.0,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.3480537467678885,20.0,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378433340,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2875266278794179,20.5,False,True,,BACKGROUND,0.0789524540305137,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2457138666571079,180.0,False,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2403194341487003,108.5,False,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.8200990901020841,20.0,True,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.3348501041754476,300.0,False,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.819111281019832,20.5,True,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.9365109888965896,20.0,True,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
L1,1378810076,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.6184913208515685,20.5,True,True,,BACKGROUND,0.0799912884831428,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.3025816287330782,36.5,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2582233869257664,180.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.3871488028605059,119.5,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.3911792679714754,119.5,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2724962995889567,120.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.581443741129091,180.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2064016650162899,110.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.192666863560835,210.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1383298684,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1462800025747909,252.0,False,True,,BACKGROUND,0.0805712640285492,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2036292186121069,439.5,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2872810711134356,78.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6863046873384846,180.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.726042008622804,180.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.3764171200344129,60.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8828918038809495,180.0,True,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2272141817328642,195.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1723118177823334,195.0,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1386783232,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2098799993110008,225.5,False,True,,BACKGROUND,0.0812820866703987,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,,,False,False,Fetch failed from nds.gwosc.org,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2417562659836636,438.5,False,True,,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,,,False,False,Fetch failed from nds.gwosc.org,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,,,False,False,Fetch failed from nds.gwosc.org,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.3752506659154992,32.5,False,True,,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,,,False,False,Fetch failed from nds.gwosc.org,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1598191770187517,148.5,False,True,,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2051974175115621,249.0,False,True,,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
H1,1369857308,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1890622738492031,240.5,False,True,,BACKGROUND,0.0821491479873657,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2594898007397991,278.0,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2000853000085824,276.0,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.4182588565865211,180.0,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.3749960206274402,27.5,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1880970970825472,199.5,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.217793101353496,123.5,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1383602620,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1659087349065037,20.5,False,True,,BACKGROUND,0.0832247212529182,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2576540117664001,300.0,False,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2506229791316032,180.0,False,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2221305757932712,455.0,False,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.8128939192930569,300.0,True,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.6457244509226433,20.0,True,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.6404697928293879,20.0,True,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
L1,1378021148,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.6748135658048701,20.0,True,True,,BACKGROUND,0.0839771032333374,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2590117054222027,414.0,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2754996412290926,252.0,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6354003274314217,120.5,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.6540510451315504,60.0,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.3919074004724493,60.0,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.7161082294720987,180.0,True,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1897609940828114,176.5,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2303276549043364,208.5,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1379228092,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1551289014151427,217.5,False,True,,BACKGROUND,0.0845368057489395,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2524691390366785,459.5,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.4005113992648734,180.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6109895197843741,180.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.7210648156600913,180.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.391464885659793,60.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8985127007824849,180.0,True,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2245111676704181,173.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2690284176334624,47.0,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1388184828,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1818757046883876,159.5,False,True,,BACKGROUND,0.085406444966793,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2142145554541165,211.5,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.3755158168667096,120.0,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6190714639026078,180.0,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.6535024382890958,180.0,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.4456746554252077,180.0,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8695951644042162,180.0,True,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2261638700159078,127.5,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1915161192803311,102.5,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1373822940,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1915810795892989,77.5,False,True,,BACKGROUND,0.0859870240092277,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2606431188135348,60.0,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.1979372524004893,381.5,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.8749340493215733,121.5,True,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.8984032148348323,121.5,True,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2338928680013987,20.0,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8303101877780658,180.0,True,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2421955804206323,20.0,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2522166149758231,20.0,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
H1,1377683132,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.203134179561661,146.0,False,True,,BACKGROUND,0.0866388976573944,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.20414467136258,468.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.2822335644034159,180.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.1896946065013212,180.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.254676976819039,236.5,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1959754838133795,20.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2115300387013962,188.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1384365788,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2413245145556055,20.0,False,True,,BACKGROUND,0.0873155370354652,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:ASC-X_TR_A_NSUM_OUT_DQ,0.2452029230222014,180.0,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:CAL-PCALX_RX_PD_OUT_DQ,0.3037126872495633,180.0,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:CAL-PCALY_RX_PD_OUT_DQ,0.2859607878594846,151.5,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:IMC-WFS_B_I_PIT_OUT_DQ,0.8732612304269635,60.0,True,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.3014553211230262,180.5,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.240032107029855,180.5,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
L1,1370975356,Family_01,L1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.3544893190450773,180.0,False,True,,BACKGROUND,0.0881917029619216,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2016512044811114,43.5,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2274911102255816,320.5,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6047352262776504,121.5,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.6265647214446526,121.5,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2128873120392784,180.0,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.5271379651333579,180.0,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2332974916783827,43.0,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2195027865446995,43.0,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1377279356,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1944099443570046,43.0,False,True,,BACKGROUND,0.0889501422643661,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2223725875063033,339.5,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.3353695752872143,180.0,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.6388034336778335,180.0,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.6345521284559872,180.0,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2060957379090969,131.0,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.9774125252063935,180.0,True,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2435858065049885,156.5,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1916115221617733,228.5,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1376495996,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1907343874167767,129.5,False,True,,BACKGROUND,0.0896761417388916,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.269030291952452,141.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.3145388080477054,180.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.7517131099851798,180.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.7192357635554057,180.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2414091530106096,426.5,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.8767377417654144,180.0,True,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2297203530097727,61.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1863646375796236,61.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1388328060,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2406991793364685,61.0,False,True,,BACKGROUND,0.0903052985668182,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.196360145847237,373.5,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.4563752846710278,180.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.703680634217635,180.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.8341924837626342,180.0,True,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.544396276866266,60.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.9636233997122416,180.0,True,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2583234193118333,111.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2359385525512699,53.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1383890108,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1863031673970764,53.0,False,True,,BACKGROUND,0.0909956470131874,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.1842801600576855,333.0,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.3029226117202672,291.0,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.4143435878654328,122.0,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.4507597692372789,30.0,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.2081277327501731,293.5,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.4166686552729768,180.0,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.2182555619077229,108.5,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.2753542474832494,49.5,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1374167292,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.2051543552417763,95.5,False,True,,BACKGROUND,0.0915746986865997,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:CAL-PCALX_RX_PD_OUT_DQ,0.2771091805453752,53.5,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:CAL-PCALY_RX_PD_OUT_DQ,0.2968121935981055,404.5,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:IMC-WFS_A_DC_PIT_OUT_DQ,0.7510470177278316,180.0,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:IMC-WFS_A_DC_YAW_OUT_DQ,0.9016524693552056,60.0,True,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:LSC-POP_A_LF_OUT_DQ,0.6091255077280335,60.0,True,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:LSC-REFL_A_RIN_OUT_DQ,0.9747714186148652,180.0,True,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:SUS-ETMX_L1_CAL_LINE_OUT_DQ,0.1973899089260834,250.0,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:SUS-ETMX_L2_CAL_LINE_OUT_DQ,0.1818346036944254,163.5,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
H1,1389013852,Family_01,H1:SUS-ETMX_L3_CAL_LINE_OUT_DQ,0.1511644838932396,231.0,False,True,,BACKGROUND,0.0920632034540176,idxq4-64_queryq4-64
