gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index
1369188356.0,1369188388.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.05819030478596687,312
1369188420.0,1369188452.0,E:\o4a\1368973312\H1_1369186304_1369190400.hdf5,1369186304.0,1369190400.0,H1,O4a,0.06023457646369934,312
1369191556.0,1369191588.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.052237022668123245,313
1369191620.0,1369191652.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.06436959654092789,313
1369191684.0,1369191716.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.059629131108522415,313
1369191748.0,1369191780.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.05544700473546982,313
1369191812.0,1369191844.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.05930535867810249,313
1369191876.0,1369191908.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.05337737128138542,313
1369191940.0,1369191972.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.06260539591312408,313
1369192004.0,1369192036.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.060287896543741226,313
1369192068.0,1369192100.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.06250453740358353,313
1369192132.0,1369192164.0,E:\o4a\1368973312\H1_1369190400_1369194496.hdf5,1369190400.0,1369194496.0,H1,O4a,0.08401352167129517,313
