shift_id,offset_s,covered_any,covered_both,overlap_any,overlap_both
762,1048452.6486633233,114,73,2,0
763,2893019.405086627,109,57,2,0
764,18745493.884943694,117,74,2,0
765,274443.94531064585,106,64,1,0
766,3910767.335679008,109,74,3,0
767,721693.0666014368,110,83,1,0
768,2333018.975466199,118,79,1,0
769,12680143.653132789,116,78,6,0
770,4993506.303109858,102,70,4,1
771,11645730.635326013,107,71,4,0
772,12071851.755061384,119,80,3,0
773,17336392.970253997,116,86,1,0
774,182686.31069717085,111,73,1,0
775,17416285.632541046,107,72,2,0
776,12659222.759524418,115,75,3,0
777,3391329.618425037,106,63,3,0
778,15782903.303296093,113,74,0,0
779,17459380.0340665,117,77,5,0
780,5249881.122685925,105,73,3,0
781,18744894.554299284,117,72,1,0
782,9315339.711533023,117,66,1,0
783,12340502.44881936,113,72,4,0
784,20082268.86889366,112,66,1,0
785,7428330.070573404,112,80,5,0
786,16599714.731176523,114,72,2,0
787,6552321.925213227,116,78,3,0
788,16316508.524271302,105,69,2,0
789,12285864.130694998,110,71,2,0
790,4480064.916359362,119,79,0,0
791,8494276.302234298,103,69,2,0
792,6536817.408401465,114,79,3,0
793,1672594.0033187976,103,71,2,0
794,692272.5772766166,107,78,0,0
795,7122549.942546868,112,75,1,0
796,472937.8602183905,112,71,3,0
797,3447059.1858676546,118,74,0,0
798,14813132.806511102,105,71,3,0
799,14466033.57776803,116,68,5,0
800,15085195.056021944,103,74,2,0
801,6527019.738039156,119,83,1,0
802,18160559.127363313,113,71,4,0
803,12145673.237142501,110,76,2,0
804,2645692.5376537926,107,64,1,0
805,3004981.089374405,107,66,0,0
806,14161504.691917606,121,75,2,0
807,3598476.2836911445,107,65,1,0
808,10388297.266647503,112,71,2,0
809,20226959.347369887,117,88,4,0
810,167784.8338827652,112,69,1,0
811,423095.985014827,110,72,1,0
812,20253564.456011955,112,75,3,0
813,11959011.58806298,106,70,1,0
814,2663637.0188397574,113,74,2,0
815,18308454.15172623,116,91,4,0
816,17964810.982873123,114,72,1,0
817,10975343.509300563,113,81,4,0
818,12713503.8256003,116,73,2,0
819,5634176.210123196,112,64,4,0
820,1112333.786044132,108,79,2,0
821,12160641.174312117,118,84,0,0
822,6072170.56148443,116,79,3,0
823,13562950.767159764,118,87,1,0
824,17068532.553248808,118,74,2,0
825,455197.06159533956,106,82,4,1
826,12183917.050807878,117,78,1,0
827,4783152.687744721,110,65,0,0
828,17832978.06003124,111,83,1,0
829,5237717.333454988,109,69,5,0
830,12489675.55769158,112,67,2,0
831,11327485.964203794,113,74,0,0
832,8131590.816603203,109,74,0,0
833,13847251.418879177,114,79,2,0
834,14825039.433947144,105,72,1,0
835,11599545.97222798,109,77,1,0
836,15488135.423853112,106,74,2,0
837,20057240.61243418,108,75,2,0
838,8600815.94453439,110,64,1,0
839,10536346.784470607,110,67,1,0
840,339633.29327898193,109,80,0,0
841,16251829.51012864,117,83,0,0
842,10651024.109543225,107,77,2,0
843,8371117.543190214,110,68,0,0
844,1996775.7976342142,113,80,3,0
845,18153186.748815298,116,80,4,0
846,8108049.027847604,110,68,5,0
847,13947994.063793564,113,78,3,0
848,3119830.6178618586,113,76,2,0
849,19613165.256867472,116,84,6,0
850,3710123.9223730136,111,71,2,0
851,4138618.9750056905,103,75,2,0
852,17530280.33906183,110,76,4,0
853,18618765.334936682,114,76,1,0
854,4394604.693020196,114,74,1,0
855,9626928.516699135,118,79,4,0
856,14981921.123900123,104,69,0,0
857,17923899.975936234,114,80,2,0
858,7784050.50973958,112,74,2,0
859,10585824.931143468,114,71,1,0
860,15148880.17827057,111,76,1,0
861,14934016.959474308,110,82,1,0
862,15986441.136517722,109,61,1,0
863,11660388.01544466,113,76,2,0
864,2210881.539872653,111,66,2,0
865,18443928.001834884,113,72,1,0
866,17664100.89951571,112,80,3,0
867,16293843.48762438,118,74,2,0
868,2114367.2411892302,107,74,0,0
869,4237219.971742831,117,72,3,0
870,15187138.774460152,113,61,1,0
871,556319.7847323355,104,76,1,0
872,19972102.17147395,116,86,1,0
873,7745303.310791022,101,70,1,0
874,14693911.20917977,110,73,3,0
875,18110838.63657979,116,80,1,0
876,8100385.916596611,114,79,2,0
877,6567214.925486578,118,75,3,0
878,12448471.349214034,115,76,2,0
879,11884899.806325914,112,74,1,0
880,8395051.009613331,113,76,1,0
881,12307001.032259077,103,67,2,0
882,19081750.700608548,117,81,1,0
883,9583051.27547027,120,71,2,0
884,4081761.5098115206,110,70,1,0
885,7746548.21799489,101,68,2,0
886,8089766.959708015,111,77,2,0
887,2748902.8944992623,120,79,1,0
888,3393929.284661679,105,66,6,0
889,13988212.761649441,117,79,2,0
890,6980378.441372712,114,74,1,0
891,19478094.582450997,118,74,2,0
892,5033265.2660444565,109,66,1,0
893,2095319.2798666896,111,71,1,0
894,15388269.263584038,111,72,4,0
895,17978127.72792734,113,84,1,0
896,5734214.806003427,107,66,1,0
897,4190324.3329757084,107,69,1,0
898,3858864.36050809,110,69,2,0
899,10687217.011230586,104,74,4,0
900,9598817.783782925,119,84,4,0
901,5355000.491829939,114,77,1,0
902,1003757.5905744754,109,74,2,0
903,9864333.542809978,119,80,2,0
904,19568137.58284488,118,83,1,0
905,13337498.921204783,115,70,4,1
906,10148948.949391332,112,74,1,0
907,2334290.362563832,119,84,2,0
908,5212775.2139647985,108,63,4,0
909,6072551.458379984,116,79,2,0
910,15617724.624926671,111,72,2,0
911,17890292.186530985,113,79,2,0
912,18396582.105485804,113,82,0,0
913,20080625.468913015,110,70,2,0
914,20035909.653813604,112,60,2,0
915,19439525.18859906,107,70,5,0
916,1544935.3004763748,114,69,4,0
917,2884656.0102074966,106,64,4,0
918,6269384.433064685,116,76,3,0
919,11314436.584239459,110,80,1,0
920,2055788.1726753914,112,75,0,0
921,17262506.30026279,112,76,2,0
922,12611237.782230362,104,67,4,0
923,11100519.336192258,98,59,2,0
924,3443476.2304136017,114,69,1,0
925,5229410.871929448,112,69,4,0
926,3341952.478529704,114,73,2,0
927,17387117.795233652,108,75,4,0
928,11950665.690979194,104,70,1,0
929,15015114.362297706,111,75,3,0
930,6098116.9668316385,109,70,3,0
931,7625650.052933897,108,71,2,0
932,8308032.675588278,107,69,3,0
933,15520480.040189162,106,69,2,0
934,15771035.532500058,106,74,2,0
935,4286286.39134395,113,77,3,0
936,19206794.48709462,116,75,2,0
937,2536620.330671406,112,77,0,0
938,18284488.801026117,112,79,3,0
939,2125194.6135980673,119,77,1,0
940,5458568.668936365,115,81,5,0
941,17276347.51905364,113,71,3,0
942,3731453.208375405,112,73,3,0
943,8484972.121870343,109,73,0,0
944,9221962.719545338,105,66,1,0
945,5067021.1205661325,114,76,6,0
946,14509775.45065068,110,67,1,0
947,17374963.526200194,109,79,0,0
948,17846922.11013101,107,79,2,0
949,6977218.406759785,114,73,4,0
950,10866697.46703922,108,69,3,0
951,5130937.887142104,109,64,0,0
952,5057629.434879733,116,73,1,0
953,3361083.0067717345,115,70,3,0
954,19175930.063874684,117,78,2,0
955,18119321.935790677,118,79,2,0
956,15872689.806773443,112,77,3,0
957,10598863.109702686,111,75,3,0
958,10049469.305048889,107,66,2,0
959,10844263.090567695,108,69,1,0
960,10982808.592518099,113,83,0,0
961,8911333.298806816,112,78,2,0
962,2762024.444438949,119,74,4,0
963,2638331.2585130814,113,74,2,0
964,19424306.329507798,113,77,3,0
965,9875287.853375772,111,74,0,0
966,19443716.517564613,106,78,2,0
967,3408253.8017858295,111,72,2,0
968,11345269.572206154,105,67,1,0
969,4304638.894161718,109,65,1,0
970,5227971.707376573,111,71,2,0
971,696736.3636505143,107,76,1,0
972,2502056.2531879153,114,67,4,0
973,18705390.722770654,118,79,0,0
974,6615963.377826599,115,82,3,0
975,12436044.78387676,114,67,1,0
976,9529720.98678536,115,73,5,0
977,8218603.707943014,107,67,1,0
978,10887729.988619413,118,75,1,0
979,3888773.5916705094,114,68,1,0
980,20162572.529576153,114,82,2,0
981,16704268.874490567,112,79,0,0
982,15146813.315658519,110,76,3,0
983,9605776.300040541,117,77,3,0
984,3190967.4452927806,103,71,3,0
985,18782913.983476307,117,80,3,0
986,7019152.009561172,116,64,4,0
987,1103946.611689452,109,71,2,0
988,7039796.9071995225,116,69,1,0
989,16219915.59249822,111,79,3,0
990,12732120.109722536,110,68,4,0
991,15334129.643564712,104,63,2,0
992,16203229.921323616,114,83,1,0
993,4390689.459979227,113,63,4,0
994,18846222.069893867,107,72,3,0
995,8980917.660265759,116,89,1,0
996,13063233.583796948,109,75,1,0
997,133285.63018252188,118,78,3,0
998,20259330.118334837,113,74,4,0
999,5790731.447605676,118,85,2,0
1000,1346752.7423748565,119,79,2,0
1001,9392602.23470691,113,73,3,0
1002,2706690.789230031,110,65,5,0
1003,3179789.8991959845,108,74,2,0
1004,12926546.453892296,116,84,5,0
1005,8065812.297051669,102,77,3,0
1006,18807010.816767577,109,78,1,0
1007,6567702.429902843,118,77,3,0
1008,14833375.57516891,109,77,3,0
1009,9450222.787813801,116,79,3,0
1010,13488427.042812942,111,70,2,0
1011,12264773.426045647,113,76,1,0
1012,9687507.805200633,117,79,3,0
1013,19379860.68519522,120,83,4,0
1014,7046091.571610542,113,71,0,0
1015,3685627.6651697275,99,64,2,0
1016,13856862.950723201,110,73,4,0
1017,17266783.152016487,118,71,3,0
1018,903856.8492039958,111,77,2,0
1019,9217360.783412429,109,73,6,0
1020,18210683.007094346,116,82,2,0
1021,15309355.065638024,108,69,7,0
1022,20227634.383547235,116,87,6,0
1023,10878139.120392188,111,76,0,0
1024,13489329.05912626,111,73,4,0
1025,6229048.5572365895,110,75,2,0
1026,19328573.943777107,108,68,3,0
1027,7525794.567410717,110,78,3,0
1028,15083780.148954978,103,71,0,0
1029,8273210.009168668,104,67,3,0
1030,11495594.104147365,111,80,0,0
1031,14703455.808203552,112,79,3,0
1032,10421631.180105802,108,72,0,0
1033,18507146.292347535,106,72,1,0
1034,8601396.7424428,109,64,3,0
1035,13226875.24797539,117,80,2,0
1036,7038959.350484179,114,68,2,0
1037,8375082.355768121,109,66,0,0
1038,9022761.57796369,111,71,1,0
1039,2641238.605078564,111,73,5,0
1040,1949087.7848586843,118,83,0,0
1041,13641518.3632951,112,72,5,0
1042,13398392.023175368,111,79,3,0
1043,13548505.31229293,113,81,1,0
1044,487809.06544124545,106,79,2,0
1045,6717782.6622414375,112,79,2,0
1046,4103443.2542008674,109,74,2,0
1047,15888787.828454785,112,71,0,0
1048,17563737.939392053,114,73,5,0
1049,5095886.42855771,113,77,4,0
1050,13648813.578221368,115,75,2,0
1051,2713448.067509254,109,72,2,0
1052,5674087.428909354,113,73,2,0
1053,2902140.04770979,108,73,3,0
1054,5844026.319790507,115,77,3,0
1055,13788679.908950197,111,78,3,0
1056,18572954.761278033,109,71,4,0
1057,4199144.051161199,108,72,1,0
1058,11094724.210165225,101,54,2,0
1059,14329969.927611126,110,72,3,0
1060,19437968.321017474,105,68,3,0
1061,12475264.262279572,111,68,2,0
1062,5267009.512531636,111,75,3,1
1063,12788360.219345452,113,72,1,0
1064,6594806.314892481,115,73,4,0
1065,19909224.906810924,121,86,5,0
1066,8202863.082449072,111,66,0,0
1067,14005791.982126372,120,81,1,0
1068,558096.4512650325,104,73,4,0
1069,8210687.823526158,119,74,2,0
1070,17857735.36830824,108,81,2,0
1071,12478654.850572582,111,67,4,0
1072,9101814.55977493,111,71,2,0
1073,19093044.363540947,118,78,3,0
1074,17428773.11704747,108,70,1,0
1075,6629827.017726701,119,78,4,0
1076,11144871.129294708,99,63,3,0
1077,10033555.063023295,111,73,2,0
1078,12924915.49133258,117,81,5,0
1079,6871397.964891625,117,75,1,0
1080,5045617.473553352,104,70,2,0
1081,18620574.561635323,112,78,5,0
1082,18848073.78601587,110,74,1,0
1083,17212263.834899966,114,76,4,0
1084,19951384.298194405,111,81,2,0
1085,15215389.908923604,111,79,3,0
1086,15614956.210745664,113,68,1,0
1087,15572774.551540522,102,76,1,0
1088,9846387.526123984,119,72,1,0
1089,9355848.585318023,113,72,5,0
1090,4964819.125523496,108,68,2,0
1091,13181130.271370728,109,65,1,0
1092,5961797.595911769,108,73,0,0
1093,5321870.060871532,113,71,1,0
1094,11985869.200593041,112,75,1,0
1095,8412158.347118888,107,70,4,0
1096,4530852.4687578725,109,70,3,0
1097,16658539.165809793,115,82,3,0
1098,17562509.69306247,114,74,1,0
1099,3491974.7658085045,106,73,2,0
1100,238849.81928927734,113,75,0,0
1101,6912392.94890711,110,76,3,0
1102,16281931.04667045,118,75,6,0
1103,17128007.20594017,116,80,3,0
1104,2895531.4242886812,109,65,4,0
1105,15811303.74686493,117,75,3,0
1106,2436073.9480529693,124,81,2,0
1107,8007635.055862733,110,73,1,0
1108,20365762.58705598,104,73,0,0
1109,3997457.401844024,109,77,5,0
1110,3213030.8495534067,112,69,4,0
1111,8672460.033227263,108,66,2,0
1112,12670380.557985557,110,74,2,0
1113,19031375.928935383,110,79,3,0
1114,20004523.495026644,110,82,5,0
1115,1500634.1916434057,102,66,3,0
1116,2888798.383294322,107,57,3,0
1117,16144390.478690285,110,75,2,0
1118,5582289.495455726,111,75,4,0
1119,18055560.760831367,108,71,6,0
1120,13559543.366505403,115,82,3,0
1121,2357699.50882584,112,72,2,0
1122,16993071.706522767,119,89,0,0
1123,3667774.8226520014,112,72,0,0
1124,8686575.076996537,109,69,1,0
1125,11299950.65521145,113,78,1,0
1126,10255758.64906266,111,70,0,0
1127,14020722.02514623,114,76,0,0
1128,13340901.137030886,114,67,3,0
1129,20232392.23146153,118,76,1,0
1130,20382260.363761116,119,82,1,0
1131,10574450.964963542,106,71,3,0
1132,2019664.9783664416,113,79,1,0
1133,14867150.578137144,111,72,0,0
1134,19920103.434791207,117,76,0,0
1135,6550844.949415093,115,80,4,0
1136,9452445.570035113,113,82,5,0
1137,8712599.878382353,108,70,0,0
1138,1130599.6230802988,113,83,2,0
1139,13738477.163513228,110,72,1,0
1140,7261840.576372417,121,81,1,0
1141,16077901.380466696,112,69,1,0
1142,16984761.64079646,118,78,4,0
1143,16763626.321914406,116,80,4,0
1144,8547886.42179467,113,63,2,0
1145,6616221.096675291,115,82,0,0
1146,15293152.865166683,110,69,1,0
1147,16360696.066704482,113,71,2,0
1148,10062659.718337307,106,63,4,0
1149,18221716.732335426,113,77,4,0
1150,3008840.23648493,110,72,2,0
1151,17938177.149802297,107,68,1,0
1152,2037863.5530997762,114,72,3,0
1153,3204134.891676277,113,78,1,0
1154,10927409.453562276,103,70,3,0
1155,1457538.2882539493,115,82,2,0
1156,1158785.492392881,104,77,3,0
1157,96934.44901948143,122,76,2,0
1158,8946944.198407218,112,74,2,0
1159,15817151.931730086,113,73,6,0
1160,793883.2821444153,111,81,3,0
1161,13332186.569066005,115,75,6,0
1162,16802140.311160948,113,78,5,0
1163,3498094.0325799757,110,69,1,0
1164,3068849.981259149,118,74,2,0
1165,17567201.851896398,112,76,1,0
1166,16802085.32902254,113,78,2,0
1167,11031013.812586602,115,73,3,0
1168,16722383.468750434,112,77,2,0
1169,1970053.3179056698,111,68,2,0
1170,8097372.873693049,114,85,1,0
1171,15069297.650385778,112,75,5,0
1172,5314631.409167319,107,64,1,0
1173,15364394.662750816,111,75,1,0
1174,10325057.426526891,111,64,1,0
1175,15322501.576857537,107,69,1,0
1176,9522928.213751506,113,73,2,0
1177,7557654.1794885835,108,72,3,0
1178,4537606.932561474,110,69,4,0
1179,4318084.314125711,118,76,0,0
1180,15347374.784759682,107,72,4,0
1181,2501183.783734456,111,67,2,0
1182,1832495.1731130292,120,76,0,0
1183,3666454.5243234104,113,69,1,0
1184,3647266.816001664,110,72,2,0
1185,16801740.360913396,113,78,4,1
1186,8179113.106864915,109,78,1,0
1187,20198812.636693735,116,73,1,0
1188,2872831.33870864,111,71,3,0
1189,13358225.364256231,110,72,0,0
1190,9199019.340440117,111,72,5,0
1191,8065625.165093499,103,78,2,0
1192,17857259.88071068,108,80,0,0
1193,19898406.13722481,119,82,3,0
1194,17812070.591202512,111,72,0,0
1195,3991565.269573868,112,75,0,0
1196,4570275.864742549,118,76,4,0
1197,13409685.907110907,107,77,3,0
1198,5956993.742475742,109,71,3,0
1199,15006904.065839704,108,71,1,0
1200,11589044.00838194,114,75,4,0
1201,11274034.906995706,111,71,1,0
1202,16912199.530856125,115,83,3,0
1203,14515615.315441605,115,74,0,0
1204,626130.6204590009,116,82,5,0
1205,1090796.3735064282,107,72,2,0
1206,12302608.429095784,103,65,2,0
1207,9959794.194906922,106,69,1,0
1208,5370125.906843333,109,71,4,0
1209,8588300.358754065,104,73,2,0
1210,15477739.588699438,109,76,0,0
1211,16872895.38583938,117,77,2,0
1212,11483493.57348386,107,79,3,0
1213,7912329.269453704,109,72,5,0
1214,5583601.553738035,109,75,1,0
1215,10685311.536993692,104,71,1,0
1216,6478209.353958024,121,80,1,0
1217,11541818.405100184,108,78,1,0
1218,13827585.923052717,118,79,6,0
1219,1428310.1836667026,108,74,5,0
1220,108077.65269594181,117,78,3,0
1221,4397239.224722272,117,78,0,0
1222,18251781.691073917,109,70,3,0
1223,13211014.303340288,113,74,5,0
1224,3578502.0429962855,103,68,1,0
1225,18165524.43112932,114,79,0,0
1226,9630077.252979185,116,71,2,0
1227,9754680.95792757,110,73,4,0
1228,19085011.5787791,121,83,2,0
1229,1294431.9501823958,114,80,1,0
1230,4456154.329850164,122,83,5,0
1231,11982009.76271204,111,70,4,0
1232,4056261.841987506,111,76,5,0
1233,13885962.692211831,114,80,1,0
1234,4434100.574934379,110,77,1,0
1235,2100040.0961324824,111,74,4,0
1236,4289771.827922317,109,72,5,0
1237,8671113.674383331,108,68,2,0
1238,3663346.124287237,111,69,2,0
1239,2821671.765333368,111,75,4,0
1240,17556660.432579763,111,81,4,0
1241,6592898.251772689,115,73,1,0
1242,7412543.102338087,111,73,1,0
1243,1208809.3679871303,114,75,3,0
1244,7343719.366230315,108,74,3,0
1245,5463998.234175711,111,83,3,0
1246,12483886.553550106,110,60,1,0
1247,4257384.009012166,119,74,4,0
1248,18126970.274618942,120,85,3,0
1249,18965697.87098596,117,82,3,0
1250,2113729.1767233843,108,73,1,0
1251,2267496.2751259105,114,75,3,0
1252,2428403.1745826993,128,82,1,0
1253,12668364.629447293,109,79,2,0
1254,2563296.9375833375,118,84,3,0
1255,17396239.159600675,103,74,3,0
1256,15403844.216752745,108,81,1,0
1257,16734750.369554497,108,79,5,0
1258,10769426.755790558,114,77,5,0
1259,20326522.14064636,113,87,5,0
1260,983490.3205488494,115,72,3,0
1261,8235128.386705915,108,70,4,0
1262,6664776.29811794,116,74,5,0
1263,19351113.32965683,112,62,1,0
1264,11801061.600785717,105,71,2,0
1265,16458203.649865301,115,75,2,0
1266,3545620.8243397377,113,75,3,0
1267,19960110.740672555,115,87,0,0
1268,10212572.462145459,114,76,0,0
1269,10111695.056073766,102,69,1,0
1270,19802738.713415425,120,85,3,0
1271,7818160.4986532945,109,73,2,0
1272,8159179.188652975,108,75,7,0
1273,11961323.98748153,107,73,3,0
1274,2686841.1939602382,112,68,1,0
1275,6606878.466921384,115,79,1,0
1276,4009997.328886733,109,76,2,0
1277,2183839.5803143205,113,68,1,0
1278,17675718.207527824,110,75,0,0
1279,12054301.589250332,113,70,0,0
1280,7370183.58123221,111,74,3,0
1281,8385494.247812257,110,72,2,0
1282,8849515.319281323,106,71,3,0
1283,12944140.3313219,123,86,4,0
1284,18906862.09460188,113,78,5,0
1285,19028915.40414614,116,84,2,0
1286,8036662.5235169,103,73,0,0
1287,6772930.324527665,111,78,1,0
1288,9246071.907162085,112,68,2,0
1289,11619781.177849656,114,67,1,0
1290,9464813.418556908,114,67,1,0
1291,13464100.745193636,109,75,2,0
1292,11344913.60718689,105,68,2,0
1293,6599363.03604462,114,76,3,0
1294,7107362.911105238,109,76,6,0
1295,7774710.892647992,110,75,3,0
1296,2008306.5577012857,110,75,1,0
1297,3458733.5140100005,109,70,0,0
1298,14771105.848447643,107,74,1,0
1299,7988020.378905793,110,76,3,0
