selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
398,1379930244.0,1379930276.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0687353312969207,165,run_spanning_complete_raw_blocks_within_block_even_spacing
399,1379930372.0,1379930404.0,E:\o4a\1379859712\H1_1379929344_1379933440.hdf5,1379929344.0,1379933440.0,H1,O4a,0.0657694339752197,165,run_spanning_complete_raw_blocks_within_block_even_spacing
400,1380164996.0,1380165028.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0659928917884826,170,run_spanning_complete_raw_blocks_within_block_even_spacing
401,1380165060.0,1380165092.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0674006342887878,170,run_spanning_complete_raw_blocks_within_block_even_spacing
402,1380165188.0,1380165220.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0616294369101524,170,run_spanning_complete_raw_blocks_within_block_even_spacing
403,1380165316.0,1380165348.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0670152306556701,170,run_spanning_complete_raw_blocks_within_block_even_spacing
404,1380165444.0,1380165476.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0688825920224189,170,run_spanning_complete_raw_blocks_within_block_even_spacing
405,1380165508.0,1380165540.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.071938581764698,170,run_spanning_complete_raw_blocks_within_block_even_spacing
406,1380165636.0,1380165668.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0626978352665901,170,run_spanning_complete_raw_blocks_within_block_even_spacing
407,1380165764.0,1380165796.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0685371682047844,170,run_spanning_complete_raw_blocks_within_block_even_spacing
408,1380165892.0,1380165924.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0612562671303749,170,run_spanning_complete_raw_blocks_within_block_even_spacing
409,1380166020.0,1380166052.0,E:\o4a\1379859712\H1_1380162816_1380166912.hdf5,1380162816.0,1380166912.0,H1,O4a,0.0653355717658996,170,run_spanning_complete_raw_blocks_within_block_even_spacing
410,1380344196.0,1380344228.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0629389286041259,174,run_spanning_complete_raw_blocks_within_block_even_spacing
411,1380344260.0,1380344292.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0601885728538036,174,run_spanning_complete_raw_blocks_within_block_even_spacing
412,1380344388.0,1380344420.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0625853836536407,174,run_spanning_complete_raw_blocks_within_block_even_spacing
413,1380344516.0,1380344548.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0606199353933334,174,run_spanning_complete_raw_blocks_within_block_even_spacing
414,1380344644.0,1380344676.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0690141394734382,174,run_spanning_complete_raw_blocks_within_block_even_spacing
415,1380344708.0,1380344740.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0561384670436382,174,run_spanning_complete_raw_blocks_within_block_even_spacing
416,1380344836.0,1380344868.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0512527041137218,174,run_spanning_complete_raw_blocks_within_block_even_spacing
417,1380344964.0,1380344996.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0609702803194522,174,run_spanning_complete_raw_blocks_within_block_even_spacing
418,1380345092.0,1380345124.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.0551288910210132,174,run_spanning_complete_raw_blocks_within_block_even_spacing
419,1380345220.0,1380345252.0,E:\o4a\1379859712\H1_1380343040_1380347136.hdf5,1380343040.0,1380347136.0,H1,O4a,0.1080377846956253,174,run_spanning_complete_raw_blocks_within_block_even_spacing
420,1380660740.0,1380660772.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0627333670854568,179,run_spanning_complete_raw_blocks_within_block_even_spacing
421,1380660804.0,1380660836.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.1036794856190681,179,run_spanning_complete_raw_blocks_within_block_even_spacing
422,1380660932.0,1380660964.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0605378560721874,179,run_spanning_complete_raw_blocks_within_block_even_spacing
423,1380661060.0,1380661092.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0567652881145477,179,run_spanning_complete_raw_blocks_within_block_even_spacing
424,1380661188.0,1380661220.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0599891282618045,179,run_spanning_complete_raw_blocks_within_block_even_spacing
425,1380661252.0,1380661284.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0600172840058803,179,run_spanning_complete_raw_blocks_within_block_even_spacing
426,1380661380.0,1380661412.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0563965775072574,179,run_spanning_complete_raw_blocks_within_block_even_spacing
427,1380661508.0,1380661540.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0816546231508255,179,run_spanning_complete_raw_blocks_within_block_even_spacing
428,1380661636.0,1380661668.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0632111355662345,179,run_spanning_complete_raw_blocks_within_block_even_spacing
429,1380661764.0,1380661796.0,E:\o4a\1380378112\H1_1380660736_1380664832.hdf5,1380660736.0,1380664832.0,H1,O4a,0.0586511641740798,179,run_spanning_complete_raw_blocks_within_block_even_spacing
430,1380971332.0,1380971364.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0773809924721717,185,run_spanning_complete_raw_blocks_within_block_even_spacing
431,1380971396.0,1380971428.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0734683871269226,185,run_spanning_complete_raw_blocks_within_block_even_spacing
432,1380971524.0,1380971556.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0590322874486446,185,run_spanning_complete_raw_blocks_within_block_even_spacing
433,1380971652.0,1380971684.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0499783754348754,185,run_spanning_complete_raw_blocks_within_block_even_spacing
434,1380971780.0,1380971812.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0678434818983078,185,run_spanning_complete_raw_blocks_within_block_even_spacing
435,1380971844.0,1380971876.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0718514174222946,185,run_spanning_complete_raw_blocks_within_block_even_spacing
436,1380971972.0,1380972004.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.058012057095766,185,run_spanning_complete_raw_blocks_within_block_even_spacing
437,1380972100.0,1380972132.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.068435750901699,185,run_spanning_complete_raw_blocks_within_block_even_spacing
438,1380972228.0,1380972260.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0633745193481445,185,run_spanning_complete_raw_blocks_within_block_even_spacing
439,1380972356.0,1380972388.0,E:\o4a\1380896512\H1_1380970240_1380974336.hdf5,1380970240.0,1380974336.0,H1,O4a,0.0585016757249832,185,run_spanning_complete_raw_blocks_within_block_even_spacing
440,1381328772.0,1381328804.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0842980667948722,191,run_spanning_complete_raw_blocks_within_block_even_spacing
441,1381328836.0,1381328868.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0626002922654151,191,run_spanning_complete_raw_blocks_within_block_even_spacing
442,1381328964.0,1381328996.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0571444407105445,191,run_spanning_complete_raw_blocks_within_block_even_spacing
443,1381329092.0,1381329124.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0621460415422916,191,run_spanning_complete_raw_blocks_within_block_even_spacing
444,1381329220.0,1381329252.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0592215619981288,191,run_spanning_complete_raw_blocks_within_block_even_spacing
445,1381329284.0,1381329316.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0625160783529281,191,run_spanning_complete_raw_blocks_within_block_even_spacing
446,1381329412.0,1381329444.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0697285160422325,191,run_spanning_complete_raw_blocks_within_block_even_spacing
447,1381329540.0,1381329572.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0801682472229003,191,run_spanning_complete_raw_blocks_within_block_even_spacing
448,1381329668.0,1381329700.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0707807093858718,191,run_spanning_complete_raw_blocks_within_block_even_spacing
449,1381329796.0,1381329828.0,E:\o4a\1380896512\H1_1381326592_1381330688.hdf5,1381326592.0,1381330688.0,H1,O4a,0.0664591640233993,191,run_spanning_complete_raw_blocks_within_block_even_spacing
450,1381641540.0,1381641572.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.053447388112545,195,run_spanning_complete_raw_blocks_within_block_even_spacing
451,1381641604.0,1381641636.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.1041526347398758,195,run_spanning_complete_raw_blocks_within_block_even_spacing
452,1381641732.0,1381641764.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0655643492937088,195,run_spanning_complete_raw_blocks_within_block_even_spacing
453,1381641860.0,1381641892.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0744812488555908,195,run_spanning_complete_raw_blocks_within_block_even_spacing
454,1381641988.0,1381642020.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0714959949254989,195,run_spanning_complete_raw_blocks_within_block_even_spacing
455,1381642052.0,1381642084.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0846000537276268,195,run_spanning_complete_raw_blocks_within_block_even_spacing
456,1381642180.0,1381642212.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0842753574252128,195,run_spanning_complete_raw_blocks_within_block_even_spacing
457,1381642308.0,1381642340.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0646021589636802,195,run_spanning_complete_raw_blocks_within_block_even_spacing
458,1381642436.0,1381642468.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.0624218620359897,195,run_spanning_complete_raw_blocks_within_block_even_spacing
459,1381642564.0,1381642596.0,E:\o4a\1381414912\H1_1381640192_1381644288.hdf5,1381640192.0,1381644288.0,H1,O4a,0.070260189473629,195,run_spanning_complete_raw_blocks_within_block_even_spacing
460,1381983556.0,1381983588.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0699738934636116,200,run_spanning_complete_raw_blocks_within_block_even_spacing
461,1381983620.0,1381983652.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.077456884086132,200,run_spanning_complete_raw_blocks_within_block_even_spacing
462,1381983748.0,1381983780.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0657262802124023,200,run_spanning_complete_raw_blocks_within_block_even_spacing
463,1381983876.0,1381983908.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0760233774781227,200,run_spanning_complete_raw_blocks_within_block_even_spacing
464,1381984004.0,1381984036.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0609509870409965,200,run_spanning_complete_raw_blocks_within_block_even_spacing
465,1381984068.0,1381984100.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0623212158679962,200,run_spanning_complete_raw_blocks_within_block_even_spacing
466,1381984196.0,1381984228.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0735088065266609,200,run_spanning_complete_raw_blocks_within_block_even_spacing
467,1381984324.0,1381984356.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0665744766592979,200,run_spanning_complete_raw_blocks_within_block_even_spacing
468,1381984452.0,1381984484.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0629084780812263,200,run_spanning_complete_raw_blocks_within_block_even_spacing
469,1381984580.0,1381984612.0,E:\o4a\1381933312\H1_1381982464_1381986560.hdf5,1381982464.0,1381986560.0,H1,O4a,0.0559620149433612,200,run_spanning_complete_raw_blocks_within_block_even_spacing
470,1382158980.0,1382159012.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.1021414399147033,204,run_spanning_complete_raw_blocks_within_block_even_spacing
471,1382159044.0,1382159076.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0721518024802208,204,run_spanning_complete_raw_blocks_within_block_even_spacing
472,1382159172.0,1382159204.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0950511172413826,204,run_spanning_complete_raw_blocks_within_block_even_spacing
473,1382159300.0,1382159332.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0601396076381206,204,run_spanning_complete_raw_blocks_within_block_even_spacing
474,1382159428.0,1382159460.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0609020702540874,204,run_spanning_complete_raw_blocks_within_block_even_spacing
475,1382159492.0,1382159524.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0777098834514617,204,run_spanning_complete_raw_blocks_within_block_even_spacing
476,1382159620.0,1382159652.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0640560612082481,204,run_spanning_complete_raw_blocks_within_block_even_spacing
477,1382159748.0,1382159780.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0742771178483963,204,run_spanning_complete_raw_blocks_within_block_even_spacing
478,1382159876.0,1382159908.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.069432184100151,204,run_spanning_complete_raw_blocks_within_block_even_spacing
479,1382160004.0,1382160036.0,E:\o4a\1381933312\H1_1382158592_1382162688.hdf5,1382158592.0,1382162688.0,H1,O4a,0.0646704658865928,204,run_spanning_complete_raw_blocks_within_block_even_spacing
480,1382669892.0,1382669924.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0711319521069526,211,run_spanning_complete_raw_blocks_within_block_even_spacing
481,1382669956.0,1382669988.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0993510112166404,211,run_spanning_complete_raw_blocks_within_block_even_spacing
482,1382670084.0,1382670116.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0591016598045825,211,run_spanning_complete_raw_blocks_within_block_even_spacing
483,1382670212.0,1382670244.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0582498349249362,211,run_spanning_complete_raw_blocks_within_block_even_spacing
484,1382670340.0,1382670372.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0697820857167244,211,run_spanning_complete_raw_blocks_within_block_even_spacing
485,1382670404.0,1382670436.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0763155594468116,211,run_spanning_complete_raw_blocks_within_block_even_spacing
486,1382670532.0,1382670564.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.065466895699501,211,run_spanning_complete_raw_blocks_within_block_even_spacing
487,1382670660.0,1382670692.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0660030469298362,211,run_spanning_complete_raw_blocks_within_block_even_spacing
488,1382670788.0,1382670820.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0536622256040573,211,run_spanning_complete_raw_blocks_within_block_even_spacing
489,1382670916.0,1382670948.0,E:\o4a\1382451712\H1_1382668800_1382672896.hdf5,1382668800.0,1382672896.0,H1,O4a,0.0679385587573051,211,run_spanning_complete_raw_blocks_within_block_even_spacing
490,1383168964.0,1383168996.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0711870640516281,217,run_spanning_complete_raw_blocks_within_block_even_spacing
491,1383169028.0,1383169060.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0748831182718277,217,run_spanning_complete_raw_blocks_within_block_even_spacing
492,1383169156.0,1383169188.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0799397677183151,217,run_spanning_complete_raw_blocks_within_block_even_spacing
493,1383169284.0,1383169316.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0785113647580146,217,run_spanning_complete_raw_blocks_within_block_even_spacing
494,1383169412.0,1383169444.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0790855661034584,217,run_spanning_complete_raw_blocks_within_block_even_spacing
495,1383169476.0,1383169508.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0620437152683734,217,run_spanning_complete_raw_blocks_within_block_even_spacing
496,1383169604.0,1383169636.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0668666064739227,217,run_spanning_complete_raw_blocks_within_block_even_spacing
497,1383169732.0,1383169764.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.068733625113964,217,run_spanning_complete_raw_blocks_within_block_even_spacing
498,1383169860.0,1383169892.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0781127735972404,217,run_spanning_complete_raw_blocks_within_block_even_spacing
499,1383169988.0,1383170020.0,E:\o4a\1382970112\H1_1383166720_1383170816.hdf5,1383166720.0,1383170816.0,H1,O4a,0.0775626823306083,217,run_spanning_complete_raw_blocks_within_block_even_spacing
500,1383607300.0,1383607332.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0587184205651283,222,run_spanning_complete_raw_blocks_within_block_even_spacing
501,1383607364.0,1383607396.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0604255497455596,222,run_spanning_complete_raw_blocks_within_block_even_spacing
502,1383607492.0,1383607524.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.053821887820959,222,run_spanning_complete_raw_blocks_within_block_even_spacing
503,1383607620.0,1383607652.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0663016960024833,222,run_spanning_complete_raw_blocks_within_block_even_spacing
504,1383607748.0,1383607780.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0716664865612983,222,run_spanning_complete_raw_blocks_within_block_even_spacing
505,1383607812.0,1383607844.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0586591958999633,222,run_spanning_complete_raw_blocks_within_block_even_spacing
506,1383607940.0,1383607972.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0730715170502662,222,run_spanning_complete_raw_blocks_within_block_even_spacing
507,1383608068.0,1383608100.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0640723258256912,222,run_spanning_complete_raw_blocks_within_block_even_spacing
508,1383608196.0,1383608228.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0829481780529022,222,run_spanning_complete_raw_blocks_within_block_even_spacing
509,1383608324.0,1383608356.0,E:\o4a\1383488512\H1_1383607296_1383611392.hdf5,1383607296.0,1383611392.0,H1,O4a,0.0568937063217163,222,run_spanning_complete_raw_blocks_within_block_even_spacing
510,1383859844.0,1383859876.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0599727481603622,226,run_spanning_complete_raw_blocks_within_block_even_spacing
511,1383859908.0,1383859940.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0739182606339454,226,run_spanning_complete_raw_blocks_within_block_even_spacing
512,1383860036.0,1383860068.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.1004701480269432,226,run_spanning_complete_raw_blocks_within_block_even_spacing
513,1383860164.0,1383860196.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0596741661429405,226,run_spanning_complete_raw_blocks_within_block_even_spacing
514,1383860292.0,1383860324.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0933300480246543,226,run_spanning_complete_raw_blocks_within_block_even_spacing
515,1383860356.0,1383860388.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0545505993068218,226,run_spanning_complete_raw_blocks_within_block_even_spacing
516,1383860484.0,1383860516.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.063296839594841,226,run_spanning_complete_raw_blocks_within_block_even_spacing
517,1383860612.0,1383860644.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0916942209005355,226,run_spanning_complete_raw_blocks_within_block_even_spacing
518,1383860740.0,1383860772.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0578576885163784,226,run_spanning_complete_raw_blocks_within_block_even_spacing
519,1383860868.0,1383860900.0,E:\o4a\1383488512\H1_1383857152_1383861248.hdf5,1383857152.0,1383861248.0,H1,O4a,0.0533730909228324,226,run_spanning_complete_raw_blocks_within_block_even_spacing
520,1384269060.0,1384269092.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0785183906555175,233,run_spanning_complete_raw_blocks_within_block_even_spacing
521,1384269124.0,1384269156.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0637801364064216,233,run_spanning_complete_raw_blocks_within_block_even_spacing
522,1384269252.0,1384269284.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0600650608539581,233,run_spanning_complete_raw_blocks_within_block_even_spacing
523,1384269380.0,1384269412.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0874556228518486,233,run_spanning_complete_raw_blocks_within_block_even_spacing
524,1384269508.0,1384269540.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.1152300834655761,233,run_spanning_complete_raw_blocks_within_block_even_spacing
525,1384269572.0,1384269604.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0916095450520515,233,run_spanning_complete_raw_blocks_within_block_even_spacing
526,1384269700.0,1384269732.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0590399429202079,233,run_spanning_complete_raw_blocks_within_block_even_spacing
527,1384269828.0,1384269860.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0638030394911766,233,run_spanning_complete_raw_blocks_within_block_even_spacing
528,1384269956.0,1384269988.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0615485273301601,233,run_spanning_complete_raw_blocks_within_block_even_spacing
529,1384270084.0,1384270116.0,E:\o4a\1384006912\H1_1384269056_1384273152.hdf5,1384269056.0,1384273152.0,H1,O4a,0.0598157308995723,233,run_spanning_complete_raw_blocks_within_block_even_spacing
530,1384565124.0,1384565156.0,E:\o4a\1384525312\H1_1384562176_1384566272.hdf5,1384562176.0,1384566272.0,H1,O4a,0.0595263876020908,237,run_spanning_complete_raw_blocks_within_block_even_spacing
531,1384565188.0,1384565220.0,E:\o4a\1384525312\H1_1384562176_1384566272.hdf5,1384562176.0,1384566272.0,H1,O4a,0.0590233244001865,237,run_spanning_complete_raw_blocks_within_block_even_spacing
