selection_ordinal,gps_start,gps_end,source_path,source_start,source_end,detector,run,calibration_score,bootstrap_block_index,sampling_strategy
392,1378794500.0,1378794532.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0567546896636486,169,run_spanning_complete_raw_blocks_within_block_even_spacing
393,1378794628.0,1378794660.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0594762563705444,169,run_spanning_complete_raw_blocks_within_block_even_spacing
394,1378794756.0,1378794788.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0583333894610405,169,run_spanning_complete_raw_blocks_within_block_even_spacing
395,1378794820.0,1378794852.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0559206306934356,169,run_spanning_complete_raw_blocks_within_block_even_spacing
396,1378794948.0,1378794980.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0592840127646923,169,run_spanning_complete_raw_blocks_within_block_even_spacing
397,1378795076.0,1378795108.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0615364611148834,169,run_spanning_complete_raw_blocks_within_block_even_spacing
398,1378795204.0,1378795236.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0665238201618194,169,run_spanning_complete_raw_blocks_within_block_even_spacing
399,1378795332.0,1378795364.0,E:\o4a\1378304512\L1_1378791936_1378796032.hdf5,1378791936.0,1378796032.0,L1,O4a,0.0713156834244728,169,run_spanning_complete_raw_blocks_within_block_even_spacing
400,1379011972.0,1379012004.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0839714482426643,173,run_spanning_complete_raw_blocks_within_block_even_spacing
401,1379012036.0,1379012068.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0602681078016757,173,run_spanning_complete_raw_blocks_within_block_even_spacing
402,1379012164.0,1379012196.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0830291286110878,173,run_spanning_complete_raw_blocks_within_block_even_spacing
403,1379012292.0,1379012324.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.060895949602127,173,run_spanning_complete_raw_blocks_within_block_even_spacing
404,1379012420.0,1379012452.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0608534961938858,173,run_spanning_complete_raw_blocks_within_block_even_spacing
405,1379012484.0,1379012516.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0560963004827499,173,run_spanning_complete_raw_blocks_within_block_even_spacing
406,1379012612.0,1379012644.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0614440739154815,173,run_spanning_complete_raw_blocks_within_block_even_spacing
407,1379012740.0,1379012772.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0590965338051319,173,run_spanning_complete_raw_blocks_within_block_even_spacing
408,1379012868.0,1379012900.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0560271479189395,173,run_spanning_complete_raw_blocks_within_block_even_spacing
409,1379012996.0,1379013028.0,E:\o4a\1378822912\L1_1379011328_1379015424.hdf5,1379011328.0,1379015424.0,L1,O4a,0.0626299530267715,173,run_spanning_complete_raw_blocks_within_block_even_spacing
410,1379252996.0,1379253028.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0584284588694572,177,run_spanning_complete_raw_blocks_within_block_even_spacing
411,1379253060.0,1379253092.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0664410814642906,177,run_spanning_complete_raw_blocks_within_block_even_spacing
412,1379253188.0,1379253220.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0636133924126625,177,run_spanning_complete_raw_blocks_within_block_even_spacing
413,1379253316.0,1379253348.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0687914714217186,177,run_spanning_complete_raw_blocks_within_block_even_spacing
414,1379253444.0,1379253476.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0579708144068717,177,run_spanning_complete_raw_blocks_within_block_even_spacing
415,1379253508.0,1379253540.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0561493709683418,177,run_spanning_complete_raw_blocks_within_block_even_spacing
416,1379253636.0,1379253668.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0637464970350265,177,run_spanning_complete_raw_blocks_within_block_even_spacing
417,1379253764.0,1379253796.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0784005001187324,177,run_spanning_complete_raw_blocks_within_block_even_spacing
418,1379253892.0,1379253924.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0592570602893829,177,run_spanning_complete_raw_blocks_within_block_even_spacing
419,1379254020.0,1379254052.0,E:\o4a\1378822912\L1_1379252992_1379257088.hdf5,1379252992.0,1379257088.0,L1,O4a,0.0573921762406826,177,run_spanning_complete_raw_blocks_within_block_even_spacing
420,1379577412.0,1379577444.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0559617541730403,183,run_spanning_complete_raw_blocks_within_block_even_spacing
421,1379577476.0,1379577508.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.066712774336338,183,run_spanning_complete_raw_blocks_within_block_even_spacing
422,1379577604.0,1379577636.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0587893724441528,183,run_spanning_complete_raw_blocks_within_block_even_spacing
423,1379577732.0,1379577764.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0632629469037056,183,run_spanning_complete_raw_blocks_within_block_even_spacing
424,1379577860.0,1379577892.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0699182748794555,183,run_spanning_complete_raw_blocks_within_block_even_spacing
425,1379577924.0,1379577956.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0600968264043331,183,run_spanning_complete_raw_blocks_within_block_even_spacing
426,1379578052.0,1379578084.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0655747130513191,183,run_spanning_complete_raw_blocks_within_block_even_spacing
427,1379578180.0,1379578212.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0561122968792915,183,run_spanning_complete_raw_blocks_within_block_even_spacing
428,1379578308.0,1379578340.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0549888163805007,183,run_spanning_complete_raw_blocks_within_block_even_spacing
429,1379578436.0,1379578468.0,E:\o4a\1379341312\L1_1379574784_1379578880.hdf5,1379574784.0,1379578880.0,L1,O4a,0.0613884143531322,183,run_spanning_complete_raw_blocks_within_block_even_spacing
430,1379767300.0,1379767332.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0584701038897037,187,run_spanning_complete_raw_blocks_within_block_even_spacing
431,1379767364.0,1379767396.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0859564468264579,187,run_spanning_complete_raw_blocks_within_block_even_spacing
432,1379767492.0,1379767524.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0588816329836845,187,run_spanning_complete_raw_blocks_within_block_even_spacing
433,1379767620.0,1379767652.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0709985122084617,187,run_spanning_complete_raw_blocks_within_block_even_spacing
434,1379767748.0,1379767780.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0669343695044517,187,run_spanning_complete_raw_blocks_within_block_even_spacing
435,1379767812.0,1379767844.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0738111063838005,187,run_spanning_complete_raw_blocks_within_block_even_spacing
436,1379767940.0,1379767972.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0904615446925163,187,run_spanning_complete_raw_blocks_within_block_even_spacing
437,1379768068.0,1379768100.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.05629263818264,187,run_spanning_complete_raw_blocks_within_block_even_spacing
438,1379768196.0,1379768228.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.070425808429718,187,run_spanning_complete_raw_blocks_within_block_even_spacing
439,1379768324.0,1379768356.0,E:\o4a\1379341312\L1_1379767296_1379771392.hdf5,1379767296.0,1379771392.0,L1,O4a,0.0533141866326332,187,run_spanning_complete_raw_blocks_within_block_even_spacing
440,1380029188.0,1380029220.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0668045207858085,191,run_spanning_complete_raw_blocks_within_block_even_spacing
441,1380029252.0,1380029284.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0828880965709686,191,run_spanning_complete_raw_blocks_within_block_even_spacing
442,1380029380.0,1380029412.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0833155363798141,191,run_spanning_complete_raw_blocks_within_block_even_spacing
443,1380029508.0,1380029540.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0607904270291328,191,run_spanning_complete_raw_blocks_within_block_even_spacing
444,1380029636.0,1380029668.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.060689490288496,191,run_spanning_complete_raw_blocks_within_block_even_spacing
445,1380029700.0,1380029732.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.05401062220335,191,run_spanning_complete_raw_blocks_within_block_even_spacing
446,1380029828.0,1380029860.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0589140318334102,191,run_spanning_complete_raw_blocks_within_block_even_spacing
447,1380029956.0,1380029988.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0787355601787567,191,run_spanning_complete_raw_blocks_within_block_even_spacing
448,1380030084.0,1380030116.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0586311481893062,191,run_spanning_complete_raw_blocks_within_block_even_spacing
449,1380030212.0,1380030244.0,E:\o4a\1379859712\L1_1380027648_1380031744.hdf5,1380027648.0,1380031744.0,L1,O4a,0.0615719966590404,191,run_spanning_complete_raw_blocks_within_block_even_spacing
450,1380558340.0,1380558372.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0916437655687332,200,run_spanning_complete_raw_blocks_within_block_even_spacing
451,1380558404.0,1380558436.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.1048114895820617,200,run_spanning_complete_raw_blocks_within_block_even_spacing
452,1380558532.0,1380558564.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0578856356441974,200,run_spanning_complete_raw_blocks_within_block_even_spacing
453,1380558660.0,1380558692.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0590867772698402,200,run_spanning_complete_raw_blocks_within_block_even_spacing
454,1380558788.0,1380558820.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0604423210024833,200,run_spanning_complete_raw_blocks_within_block_even_spacing
455,1380558852.0,1380558884.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0864036902785301,200,run_spanning_complete_raw_blocks_within_block_even_spacing
456,1380558980.0,1380559012.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0616201646625995,200,run_spanning_complete_raw_blocks_within_block_even_spacing
457,1380559108.0,1380559140.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.0726316049695015,200,run_spanning_complete_raw_blocks_within_block_even_spacing
458,1380559236.0,1380559268.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.059934664517641,200,run_spanning_complete_raw_blocks_within_block_even_spacing
459,1380559364.0,1380559396.0,E:\o4a\1380378112\L1_1380558336_1380562432.hdf5,1380558336.0,1380562432.0,L1,O4a,0.1384197622537613,200,run_spanning_complete_raw_blocks_within_block_even_spacing
460,1380804100.0,1380804132.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0538770034909248,204,run_spanning_complete_raw_blocks_within_block_even_spacing
461,1380804164.0,1380804196.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0642550885677337,204,run_spanning_complete_raw_blocks_within_block_even_spacing
462,1380804292.0,1380804324.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0607318021357059,204,run_spanning_complete_raw_blocks_within_block_even_spacing
463,1380804420.0,1380804452.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0596840120851993,204,run_spanning_complete_raw_blocks_within_block_even_spacing
464,1380804548.0,1380804580.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0626585483551025,204,run_spanning_complete_raw_blocks_within_block_even_spacing
465,1380804612.0,1380804644.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0648217499256134,204,run_spanning_complete_raw_blocks_within_block_even_spacing
466,1380804740.0,1380804772.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0676325485110282,204,run_spanning_complete_raw_blocks_within_block_even_spacing
467,1380804868.0,1380804900.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0610132850706577,204,run_spanning_complete_raw_blocks_within_block_even_spacing
468,1380804996.0,1380805028.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0581331476569175,204,run_spanning_complete_raw_blocks_within_block_even_spacing
469,1380805124.0,1380805156.0,E:\o4a\1380378112\L1_1380804096_1380808192.hdf5,1380804096.0,1380808192.0,L1,O4a,0.0537928901612758,204,run_spanning_complete_raw_blocks_within_block_even_spacing
470,1381043972.0,1381044004.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.05786057934165,208,run_spanning_complete_raw_blocks_within_block_even_spacing
471,1381044036.0,1381044068.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0590160600841045,208,run_spanning_complete_raw_blocks_within_block_even_spacing
472,1381044164.0,1381044196.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0569362193346023,208,run_spanning_complete_raw_blocks_within_block_even_spacing
473,1381044292.0,1381044324.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0692581906914711,208,run_spanning_complete_raw_blocks_within_block_even_spacing
474,1381044420.0,1381044452.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.070413239300251,208,run_spanning_complete_raw_blocks_within_block_even_spacing
475,1381044484.0,1381044516.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0857286006212234,208,run_spanning_complete_raw_blocks_within_block_even_spacing
476,1381044612.0,1381044644.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0603201873600482,208,run_spanning_complete_raw_blocks_within_block_even_spacing
477,1381044740.0,1381044772.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.059337243437767,208,run_spanning_complete_raw_blocks_within_block_even_spacing
478,1381044868.0,1381044900.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0597994662821292,208,run_spanning_complete_raw_blocks_within_block_even_spacing
479,1381044996.0,1381045028.0,E:\o4a\1380896512\L1_1381043968_1381048064.hdf5,1381043968.0,1381048064.0,L1,O4a,0.0607059560716152,208,run_spanning_complete_raw_blocks_within_block_even_spacing
480,1381369732.0,1381369764.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0592158138751983,213,run_spanning_complete_raw_blocks_within_block_even_spacing
481,1381369796.0,1381369828.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0605625249445438,213,run_spanning_complete_raw_blocks_within_block_even_spacing
482,1381369924.0,1381369956.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0664550140500068,213,run_spanning_complete_raw_blocks_within_block_even_spacing
483,1381370052.0,1381370084.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0702121555805206,213,run_spanning_complete_raw_blocks_within_block_even_spacing
484,1381370180.0,1381370212.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0648974031209945,213,run_spanning_complete_raw_blocks_within_block_even_spacing
485,1381370244.0,1381370276.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0667375549674034,213,run_spanning_complete_raw_blocks_within_block_even_spacing
486,1381370372.0,1381370404.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0728710666298866,213,run_spanning_complete_raw_blocks_within_block_even_spacing
487,1381370500.0,1381370532.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0525522232055664,213,run_spanning_complete_raw_blocks_within_block_even_spacing
488,1381370628.0,1381370660.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0701759606599807,213,run_spanning_complete_raw_blocks_within_block_even_spacing
489,1381370756.0,1381370788.0,E:\o4a\1380896512\L1_1381367552_1381371648.hdf5,1381367552.0,1381371648.0,L1,O4a,0.0817383453249931,213,run_spanning_complete_raw_blocks_within_block_even_spacing
490,1381611524.0,1381611556.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.057603046298027,217,run_spanning_complete_raw_blocks_within_block_even_spacing
491,1381611588.0,1381611620.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0854546502232551,217,run_spanning_complete_raw_blocks_within_block_even_spacing
492,1381611716.0,1381611748.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0649807304143905,217,run_spanning_complete_raw_blocks_within_block_even_spacing
493,1381611844.0,1381611876.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0791737884283065,217,run_spanning_complete_raw_blocks_within_block_even_spacing
494,1381611972.0,1381612004.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0565599165856838,217,run_spanning_complete_raw_blocks_within_block_even_spacing
495,1381612036.0,1381612068.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0651761516928672,217,run_spanning_complete_raw_blocks_within_block_even_spacing
496,1381612164.0,1381612196.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.071379505097866,217,run_spanning_complete_raw_blocks_within_block_even_spacing
497,1381612292.0,1381612324.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0715965703129768,217,run_spanning_complete_raw_blocks_within_block_even_spacing
498,1381612420.0,1381612452.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0585001446306705,217,run_spanning_complete_raw_blocks_within_block_even_spacing
499,1381612548.0,1381612580.0,E:\o4a\1381414912\L1_1381611520_1381615616.hdf5,1381611520.0,1381615616.0,L1,O4a,0.0579853393137455,217,run_spanning_complete_raw_blocks_within_block_even_spacing
500,1381816580.0,1381816612.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0546049736440181,221,run_spanning_complete_raw_blocks_within_block_even_spacing
501,1381816644.0,1381816676.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0707942023873329,221,run_spanning_complete_raw_blocks_within_block_even_spacing
502,1381816772.0,1381816804.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0575081445276737,221,run_spanning_complete_raw_blocks_within_block_even_spacing
503,1381816900.0,1381816932.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.066392607986927,221,run_spanning_complete_raw_blocks_within_block_even_spacing
504,1381817028.0,1381817060.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0654024556279182,221,run_spanning_complete_raw_blocks_within_block_even_spacing
505,1381817092.0,1381817124.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0592151805758476,221,run_spanning_complete_raw_blocks_within_block_even_spacing
506,1381817220.0,1381817252.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0661285072565078,221,run_spanning_complete_raw_blocks_within_block_even_spacing
507,1381817348.0,1381817380.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0609311163425445,221,run_spanning_complete_raw_blocks_within_block_even_spacing
508,1381817476.0,1381817508.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0569721199572086,221,run_spanning_complete_raw_blocks_within_block_even_spacing
509,1381817604.0,1381817636.0,E:\o4a\1381414912\L1_1381816320_1381820416.hdf5,1381816320.0,1381820416.0,L1,O4a,0.0517228133976459,221,run_spanning_complete_raw_blocks_within_block_even_spacing
510,1382036804.0,1382036836.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0598889254033565,225,run_spanning_complete_raw_blocks_within_block_even_spacing
511,1382036868.0,1382036900.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0643027648329734,225,run_spanning_complete_raw_blocks_within_block_even_spacing
512,1382036996.0,1382037028.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0809103175997734,225,run_spanning_complete_raw_blocks_within_block_even_spacing
513,1382037124.0,1382037156.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0491547994315624,225,run_spanning_complete_raw_blocks_within_block_even_spacing
514,1382037252.0,1382037284.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0584215335547924,225,run_spanning_complete_raw_blocks_within_block_even_spacing
515,1382037316.0,1382037348.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0611296109855175,225,run_spanning_complete_raw_blocks_within_block_even_spacing
516,1382037444.0,1382037476.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0631425082683563,225,run_spanning_complete_raw_blocks_within_block_even_spacing
517,1382037572.0,1382037604.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.0554028525948524,225,run_spanning_complete_raw_blocks_within_block_even_spacing
518,1382037700.0,1382037732.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.082684077322483,225,run_spanning_complete_raw_blocks_within_block_even_spacing
519,1382037828.0,1382037860.0,E:\o4a\1381933312\L1_1382035712_1382039808.hdf5,1382035712.0,1382039808.0,L1,O4a,0.1518955081701278,225,run_spanning_complete_raw_blocks_within_block_even_spacing
520,1382527620.0,1382527652.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0652600675821304,232,run_spanning_complete_raw_blocks_within_block_even_spacing
521,1382527684.0,1382527716.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0807790383696556,232,run_spanning_complete_raw_blocks_within_block_even_spacing
522,1382527812.0,1382527844.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0646119564771652,232,run_spanning_complete_raw_blocks_within_block_even_spacing
523,1382527940.0,1382527972.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0562263578176498,232,run_spanning_complete_raw_blocks_within_block_even_spacing
524,1382528068.0,1382528100.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0645609572529792,232,run_spanning_complete_raw_blocks_within_block_even_spacing
525,1382528132.0,1382528164.0,E:\o4a\1382451712\L1_1382525440_1382529536.hdf5,1382525440.0,1382529536.0,L1,O4a,0.0700566247105598,232,run_spanning_complete_raw_blocks_within_block_even_spacing
